ID.ASAP,Left.End.ASAP,Right.End.ASAP,gene.orientation
ABF-0020421,224627,226033,-1
ABF-0020422,226234,226872,1
ABF-0020423,226887,227261,1
ABF-0020424,227274,228377,-1
ABF-0020427,228786,230657,1
ABF-0020428,230602,231474,1
ABF-0020431,1304772,1306358,1
ABF-0020432,1303913,1304362,-1
ABF-0020433,1303070,1303513,1
ABF-0020435,3843905,3845332,-1
ABF-0020436,3843280,3843903,-1
ABF-0020437,3842814,3843158,-1
ABF-0020438,3842260,3842598,-1
ABF-0020439,3841529,3842257,-1
ABF-0020440,3841028,3841525,-1
ABF-0020442,3839985,3841034,-1
ABF-0020443,3839237,3839863,-1
ABF-0020445,3837703,3838929,-1
ABF-0020446,3836657,3837649,-1
ABF-0020447,3834860,3836578,1
ABF-0020448,3834037,3834744,1
ABF-0020449,3833633,3834040,1
ABF-0020450,3832703,3833518,1
ABF-0020453,3831987,3832640,1
ABF-0020454,3830963,3831994,1
ABF-0020456,1512519,1513304,1
ABF-0020457,1511091,1512095,1
ABF-0020458,1510096,1511010,1
ABF-0020460,1508709,1509572,1
ABF-0020461,1508176,1508712,1
ABF-0020462,1507305,1508174,1
ABF-0020463,1506215,1507279,1
ABF-0020464,1505372,1506121,1
ABF-0020467,1503565,1504995,1
ABF-0020468,1500899,1503079,1
ABF-0020469,1500448,1500882,1
ABF-0020470,1499292,1500428,1
ABF-0020474,1496310,1497899,-1
ABF-0020475,1494411,1496225,1
ABF-0020476,1493797,1494378,1
ABF-0020477,1493054,1493695,1
ABF-0020478,1491660,1492769,1
ABF-0020479,1489350,1491383,-1
ABF-0020481,1488608,1489039,-1
ABF-0020482,1487281,1488357,-1
ABF-0020483,1486006,1487256,-1
ABF-0020484,1484942,1485937,1
ABF-0020485,3695549,3697102,-1
ABF-0020487,3694860,3695375,-1
ABF-0020488,3693973,3694767,1
ABF-0020489,3693806,3693994,1
ABF-0020490,3692439,3693800,-1
ABF-0020491,3692031,3692279,-1
ABF-0020493,3691464,3692012,-1
ABF-0020494,3690670,3691425,-1
ABF-0020495,3690259,3690606,-1
ABF-0020499,1407901,1409052,-1
ABF-0020501,1409075,1409875,-1
ABF-0020503,1410211,1411683,1
ABF-0020504,3112148,3113602,1
ABF-0020505,3113599,3114354,1
ABF-0020506,3114311,3117733,1
ABF-0020507,3117730,3118923,1
ABF-0020509,3119498,3119617,-1
ABF-0020510,3119607,3120155,-1
ABF-0020511,3120213,3122045,-1
ABF-0020512,3122038,3122694,-1
ABF-0020514,3123345,3123569,1
ABF-0020517,3124304,3125707,1
ABF-0020518,3125774,3126049,-1
ABF-0020519,2897113,2897964,-1
ABF-0020520,3075519,3077606,-1
ABF-0020521,3075097,3075519,-1
ABF-0020522,1257230,1257544,1
ABF-0020523,1257896,1259200,1
ABF-0020525,1406386,1406676,1
ABF-0020526,3670703,3671494,-1
ABF-0020527,3669241,3670641,1
ABF-0020528,3668415,3669170,1
ABF-0020529,3667646,3668368,-1
ABF-0020530,3667146,3667610,1
ABF-0020531,3666356,3667090,-1
ABF-0020532,3665104,3666096,1
ABF-0020533,3662932,3665079,1
ABF-0020534,3662546,3662953,1
ABF-0020535,3662302,3662535,1
ABF-0020536,3661292,3662086,1
ABF-0020537,4394282,4396396,-1
ABF-0020541,4396489,4396959,-1
ABF-0020543,1459482,1460201,1
ABF-0020544,1460405,1461451,1
ABF-0020545,1461474,1462199,1
ABF-0020546,1462246,1463181,-1
ABF-0020548,1463454,1464506,1
ABF-0020550,1464627,1465949,1
ABF-0020551,1466026,1466778,-1
ABF-0020553,1466922,1470059,-1
ABF-0020554,1470056,1471570,-1
ABF-0020555,1471567,1472826,-1
ABF-0020556,1472839,1473249,-1
ABF-0020557,1473323,1473766,-1
ABF-0020558,1473882,1474964,-1
ABF-0020559,1474954,1476105,-1
ABF-0020560,1476102,1477154,-1
ABF-0020562,1477231,1478247,-1
ABF-0020563,1478494,1479963,-1
ABF-0020564,1480051,1480842,-1
ABF-0020566,1481040,1481189,1
ABF-0020567,1481359,1482144,1
ABF-0020568,1482131,1482820,1
ABF-0020569,1482820,1483878,1
ABF-0020571,1483923,1484744,-1
ABF-0020573,1944637,1945842,-1
ABF-0020574,1945839,1946609,-1
ABF-0020575,1946702,1947808,-1
ABF-0020576,1947872,1949017,-1
ABF-0020577,1949001,1950752,-1
ABF-0020578,1950742,1951746,-1
ABF-0020580,1952197,1953561,1
ABF-0020581,1953632,1954525,-1
ABF-0020582,1954652,1954924,1
ABF-0020583,3300575,3301126,-1
ABF-0020584,3299870,3300484,-1
ABF-0020585,3297623,3299764,1
ABF-0020586,3296329,3297531,1
ABF-0020587,3296075,3296320,1
ABF-0020588,3295986,3296303,1
ABF-0020589,3295411,3295866,-1
ABF-0020590,3294780,3295274,-1
ABF-0020591,3293985,3294641,-1
ABF-0020593,3292002,3293837,-1
ABF-0020594,3291332,3291931,1
ABF-0020595,3289966,3291180,1
ABF-0020596,313157,313582,-1
ABF-0020597,313618,314070,-1
ABF-0020600,314309,314908,-1
ABF-0020601,1075225,1076367,1
ABF-0020602,1076443,1077102,1
ABF-0020603,1077209,1080958,-1
ABF-0020605,1081001,1084747,-1
ABF-0020606,2853545,2854315,-1
ABF-0020607,2852979,2853284,-1
ABF-0020608,2851798,2852967,-1
ABF-0020609,2850886,2851620,-1
ABF-0020610,2857042,2859720,-1
ABF-0020611,2855207,2856841,-1
ABF-0020612,2854572,2855165,1
ABF-0020613,2321259,2321810,1
ABF-0020616,2319143,2320993,-1
ABF-0020620,2328014,2328928,1
ABF-0020621,2327387,2327854,-1
ABF-0020623,2326456,2327307,-1
ABF-0020625,2325419,2326039,1
ABF-0020627,2324267,2325073,-1
ABF-0020629,2323850,2324218,1
ABF-0020635,2342800,2343804,1
ABF-0020636,2341814,2342803,1
ABF-0020637,2340889,2341797,1
ABF-0020638,2339956,2340876,1
ABF-0020639,2338221,2339864,1
ABF-0020641,2336702,2337346,1
ABF-0020642,2333452,2336154,-1
ABF-0020645,2332282,2332881,1
ABF-0020646,2331488,2331895,-1
ABF-0020647,2330206,2331117,1
ABF-0020648,2328988,2330005,1
ABF-0020650,2248287,2248847,-1
ABF-0020652,2252694,2253272,1
ABF-0020654,2251910,2252647,1
ABF-0020657,2250411,2250947,-1
ABF-0020658,2184236,2185525,1
ABF-0020659,2185753,2186439,1
ABF-0020663,2188312,2188596,1
ABF-0020665,3657024,3658088,-1
ABF-0020666,3656550,3656891,1
ABF-0020667,3655942,3656394,1
ABF-0020668,3655445,3655945,1
ABF-0020669,3655262,3655795,-1
ABF-0020670,3654576,3655217,1
ABF-0020671,3653526,3654449,-1
ABF-0020673,3966268,3967203,1
ABF-0020674,3967212,3968204,-1
ABF-0020675,3968238,3969020,-1
ABF-0020676,3969041,3969883,-1
ABF-0020677,3969880,3970704,-1
ABF-0020679,3970726,3971778,-1
ABF-0020680,3972046,3972753,1
ABF-0020681,3972835,3973125,-1
ABF-0020685,1712233,1712442,1
ABF-0020686,1712501,1713043,1
ABF-0020687,1713342,1713743,-1
ABF-0020688,1713800,1714366,-1
ABF-0020690,1714847,1715566,1
ABF-0020691,1715567,1716016,1
ABF-0020692,1716013,1716588,1
ABF-0020693,1716588,1717679,1
ABF-0020694,1717657,1718511,1
ABF-0020695,1718498,1719310,1
ABF-0020697,1719335,1720057,1
ABF-0020698,1720054,1721223,1
ABF-0020699,1721196,1721783,1
ABF-0020700,1721788,1722537,1
ABF-0020703,1722733,1723617,-1
ABF-0020704,1723720,1724640,1
ABF-0020706,1724836,1725693,1
ABF-0020707,1725826,1726758,1
ABF-0020708,1726914,1727780,1
ABF-0020709,1727777,1728676,1
ABF-0020711,1728700,1728978,1
ABF-0020713,2873212,2874372,1
ABF-0020714,2874468,2875118,-1
ABF-0020718,2877661,2878044,1
ABF-0020719,2878164,2879009,1
ABF-0020720,2879166,2880098,-1
ABF-0020721,2880110,2880571,-1
ABF-0020723,2880568,2881743,-1
ABF-0020724,2881733,2882653,-1
ABF-0020725,2882650,2883195,-1
ABF-0020726,2883192,2883560,-1
ABF-0020727,2883596,2884012,-1
ABF-0020728,2884032,2885252,-1
ABF-0020729,1688887,1689162,1
ABF-0020733,1689613,1690566,1
ABF-0020737,1691004,1692320,1
ABF-0020738,1692583,1693353,1
ABF-0020739,1693337,1694437,1
ABF-0020740,1694475,1695338,-1
ABF-0020741,1695553,1696656,-1
ABF-0020742,1696690,1697556,-1
ABF-0020743,1697516,1698373,-1
ABF-0020751,2397621,2398805,-1
ABF-0020752,2398983,2400380,1
ABF-0020753,2400384,2401310,-1
ABF-0020754,2401492,2402742,-1
ABF-0020755,2402881,2403795,1
ABF-0020756,2403912,2405129,1
ABF-0020757,2405318,2405989,1
ABF-0020759,2406232,2406519,-1
ABF-0020760,2406597,2406953,-1
ABF-0020763,2407229,2407978,-1
ABF-0020764,2408339,2409109,1
ABF-0020765,2409141,2410367,-1
ABF-0020766,2410385,2411218,-1
ABF-0020768,2411479,2411931,1
ABF-0020769,2412277,2412948,-1
ABF-0020770,2413290,2414294,-1
ABF-0020771,2414660,2415145,-1
ABF-0020772,2415196,2416161,1
ABF-0020773,2416305,2416658,-1
ABF-0020776,2695588,2696538,-1
ABF-0020777,2694390,2695421,1
ABF-0020778,2693378,2694361,1
ABF-0020779,2692651,2692881,1
ABF-0020780,2691376,2692470,1
ABF-0020781,2689487,2690974,1
ABF-0020782,2688095,2689360,-1
ABF-0020783,2635568,2635978,-1
ABF-0020784,2634379,2635407,-1
ABF-0020785,2633818,2634219,1
ABF-0020788,2631792,2633468,-1
ABF-0020789,1306623,1308026,1
ABF-0020790,1308131,1308610,-1
ABF-0020791,1308628,1309440,-1
ABF-0020792,1309333,1309569,1
ABF-0020793,1309664,1312483,-1
ABF-0020794,1312607,1313029,1
ABF-0020795,1313159,1313608,-1
ABF-0020796,1313611,1314525,-1
ABF-0020797,1314659,1314919,-1
ABF-0020798,1314940,1316070,-1
ABF-0020799,1316247,1318535,-1
ABF-0020801,3159555,3160301,1
ABF-0020802,3160534,3161811,1
ABF-0020803,3161932,3162837,-1
ABF-0020804,3163024,3163680,-1
ABF-0020806,3164896,3165183,-1
ABF-0020808,3165550,3165864,-1
ABF-0020809,3165867,3166103,-1
ABF-0020810,3166423,3166659,1
ABF-0020811,3167510,3167932,1
ABF-0020812,3167995,3168390,1
ABF-0020813,3168404,3169720,1
ABF-0020814,3169727,3170605,1
ABF-0020815,3170602,3171237,1
ABF-0020816,3171273,3174899,1
ABF-0020819,4448624,4448980,-1
ABF-0020821,4447300,4448604,-1
ABF-0020822,4446349,4446870,-1
ABF-0020823,4445210,4446295,-1
ABF-0020824,4444023,4445075,-1
ABF-0020825,4443119,4443946,-1
ABF-0020826,4442305,4442982,-1
ABF-0020828,4441614,4442312,-1
ABF-0020829,4440608,4441612,-1
ABF-0020831,4439146,4440300,-1
ABF-0020834,4438330,4438902,-1
ABF-0020835,4436787,4438049,1
ABF-0020837,4435495,4436619,1
ABF-0020840,4433852,4434979,1
ABF-0020844,2231748,2236184,1
ABF-0020845,2236484,2237923,1
ABF-0020846,2238000,2239337,1
ABF-0020848,2239438,2239683,-1
ABF-0020850,2998721,2999677,-1
ABF-0020851,2998070,2998654,1
ABF-0020852,2997388,2997909,-1
ABF-0020853,2997201,2997371,-1
ABF-0020854,2996128,2997174,-1
ABF-0020855,2995171,2996121,-1
ABF-0020856,2994222,2995151,-1
ABF-0020858,4095012,4096358,1
ABF-0020859,4096435,4097289,-1
ABF-0020863,2635975,2636163,-1
ABF-0020864,2636198,2638267,-1
ABF-0020865,2638260,2638694,-1
ABF-0020866,2638681,2638908,-1
ABF-0020867,2639126,2640175,-1
ABF-0020869,3301378,3302007,1
ABF-0020871,3302280,3303188,1
ABF-0020872,3303230,3304003,-1
ABF-0020873,3304026,3304742,-1
ABF-0020874,237119,238156,1
ABF-0020875,238153,239112,1
ABF-0020876,239136,240086,-1
ABF-0020877,240302,240643,-1
ABF-0020879,4390885,4391514,-1
ABF-0046519,3157783,3159546,1
ABF-0046520,3286603,3287046,-1
ABF-0046521,3640342,3642843,-1
ABF-0046522,3689593,3690051,-1
ABF-0046523,3775529,3776254,1
ABF-0046525,4054021,4054899,1
ABF-0046526,4058704,4060008,-1
ABF-0046527,4080909,4083251,-1
ABF-0046528,4135729,4137303,1
ABF-0046529,4620300,4621148,-1
ABF-0046530,4621100,4621786,-1
ABF-0046533,4723000,4723923,1
ABF-0046536,387203,387838,1
ABF-0046537,387838,388260,1
ABF-0046538,500096,501028,1
ABF-0046539,518072,518434,-1
ABF-0046541,518418,518687,-1
ABF-0046544,1033055,1033948,1
ABF-0046545,1130213,1131313,1
ABF-0046546,1147667,1148521,1
ABF-0046547,1261816,1264179,1
ABF-0046548,1562524,1567500,1
ABF-0046549,1667575,1668468,1
ABF-0046550,1668556,1669845,-1
ABF-0046551,1698390,1699595,-1
ABF-0046552,1705723,1707234,1
ABF-0046553,1711774,1712094,-1
ABF-0046554,1851248,1852096,1
ABF-0046555,1868555,1869430,-1
ABF-0046558,2004681,2005984,1
ABF-0046559,2005289,2005984,1
ABF-0046560,2015932,2016270,1
ABF-0046561,2050306,2051316,1
ABF-0046562,2055975,2057750,-1
ABF-0046563,2139229,2139978,-1
ABF-0046564,2155847,2157586,-1
ABF-0046565,2183059,2184144,1
ABF-0046566,2186545,2188218,1
ABF-0046567,2257721,2258644,1
ABF-0046568,2297071,2298168,-1
ABF-0046569,2318000,2319019,-1
ABF-0046570,2396006,2397562,-1
ABF-0046571,2423172,2423798,-1
ABF-0046572,2451680,2453236,1
ABF-0046577,2571143,2572000,1
ABF-0046578,2698473,2699531,-1
ABF-0046579,2724177,2725508,1
ABF-0046580,2725525,2728155,1
ABF-0046581,2735712,2737838,1
ABF-0046582,2785189,2786610,1
ABF-0046583,2875379,2876449,1
ABF-0046584,2876299,2876751,1
ABF-0046585,2935914,2938529,-1
ABF-0046586,2957800,2958801,-1
ABF-0046587,3072448,3072852,-1
ABF-0046641,3163984,3164427,-1
ABF-0046642,3164636,3164929,-1
ABF-0046643,3165251,3165547,-1
ABF-0046646,3170463,3170690,1
ABF-0046647,3190546,3190758,1
ABF-0046648,3199756,3199980,-1
ABF-0046649,3201005,3201229,1
ABF-0046651,3228963,3229223,-1
ABF-0046652,3243235,3243462,1
ABF-0046653,3253897,3254247,-1
ABF-0046657,3289377,3289604,1
ABF-0046658,3289692,3289913,1
ABF-0046661,3301143,3301385,1
ABF-0046664,3334309,3334872,-1
ABF-0046666,3349707,3349955,-1
ABF-0046669,3359908,3360147,1
ABF-0046670,3383751,3384221,-1
ABF-0046671,3386127,3386339,-1
ABF-0046674,3407286,3407591,-1
ABF-0046675,3409723,3409947,-1
ABF-0046677,3433142,3433363,-1
ABF-0046679,3446173,3446448,-1
ABF-0046680,3457629,3459572,-1
ABF-0046681,3470449,3470763,-1
ABF-0046682,3471358,3471636,1
ABF-0046684,3493130,3493354,-1
ABF-0046685,3495281,3495517,1
ABF-0046686,3495580,3495792,-1
ABF-0046687,3513309,3513716,-1
ABF-0046688,3530865,3531392,-1
ABF-0046689,3532654,3532998,-1
ABF-0046690,3550262,3550531,-1
ABF-0046692,3559334,3560548,-1
ABF-0046696,3599713,3599934,-1
ABF-0046698,3611409,3611678,1
ABF-0046702,3620162,3620410,1
ABF-0046703,3629692,3630039,1
ABF-0046706,3658096,3659703,-1
ABF-0046714,3688279,3688503,-1
ABF-0046718,3709682,3709957,1
ABF-0046719,3721220,3721486,1
ABF-0046723,3804719,3804970,-1
ABF-0046724,3816480,3816758,-1
ABF-0046729,3829918,3830208,-1
ABF-0046731,3830267,3830782,-1
ABF-0046734,3856053,3856283,-1
ABF-0046736,3885235,3885501,-1
ABF-0046737,3890413,3890661,1
ABF-0046738,3919035,3919700,1
ABF-0046741,3957208,3957891,-1
ABF-0046742,3973777,3973998,-1
ABF-0046746,3985544,3985879,-1
ABF-0046747,3990429,3990746,1
ABF-0046748,4009328,4009561,1
ABF-0046751,4097296,4097856,-1
ABF-0046753,4128897,4129436,1
ABF-0046754,4135248,4135550,-1
ABF-0046755,4137303,4138394,1
ABF-0046759,4197669,4197884,1
ABF-0046761,4217134,4217415,1
ABF-0046765,4241829,4242131,1
ABF-0046766,4244554,4244775,1
ABF-0046768,4286512,4286922,1
ABF-0046771,4293898,4294236,-1
ABF-0046773,4294243,4294467,-1
ABF-0046784,4385166,4385471,-1
ABF-0046787,4392154,4392627,-1
ABF-0046789,4397056,4397430,-1
ABF-0046790,4403960,4404256,1
ABF-0046793,4448977,4449531,-1
ABF-0046794,4459721,4459996,1
ABF-0046795,4466999,4469344,1
ABF-0046800,4520533,4520751,1
ABF-0046805,4601894,4602718,1
ABF-0046811,4707440,4707697,-1
ABF-0046812,4712685,4712978,1
ABF-0046813,4734899,4735126,-1
ABF-0046815,4748256,4748594,1
ABF-0046817,4763082,4763312,1
ABF-0046819,4797288,4797641,1
ABF-0046821,4833210,4833494,-1
ABF-0046826,4919275,4919496,1
ABF-0046835,68527,68778,-1
ABF-0046836,81876,82418,1
ABF-0046840,139170,139496,-1
ABF-0046843,172528,173415,1
ABF-0046845,189330,190790,1
ABF-0046846,190787,191410,1
ABF-0046847,191715,193073,1
ABF-0046849,226853,227245,1
ABF-0046854,240943,241221,-1
ABF-0046855,246517,246885,1
ABF-0046857,257816,258037,-1
ABF-0046858,278066,278443,1
ABF-0046863,283931,284167,-1
ABF-0046865,298968,299465,1
ABF-0046866,299480,299701,1
ABF-0046867,314975,315976,-1
ABF-0046868,319289,319513,1
ABF-0046871,355489,356619,1
ABF-0046872,357584,358015,1
ABF-0046876,404342,404578,-1
ABF-0046880,415828,416127,1
ABF-0046883,433337,433804,1
ABF-0046884,433847,434098,1
ABF-0046885,437747,437986,-1
ABF-0046888,466773,467108,-1
ABF-0046890,518965,519222,-1
ABF-0046891,525910,527436,1
ABF-0046892,550463,550867,-1
ABF-0046893,551694,551969,-1
ABF-0046894,561444,561683,-1
ABF-0046897,584921,585151,1
ABF-0046898,585243,585563,-1
ABF-0046899,586520,586966,-1
ABF-0046905,661717,662028,1
ABF-0046908,672760,672975,1
ABF-0046911,708755,708973,1
ABF-0046915,765257,765592,1
ABF-0046916,765345,767732,1
ABF-0046917,767882,768130,1
ABF-0046918,787163,787549,1
ABF-0046919,829338,829574,1
ABF-0046920,834241,834516,1
ABF-0046923,838308,838754,-1
ABF-0046925,851287,852069,1
ABF-0046926,861040,861384,-1
ABF-0046927,869944,870162,1
ABF-0046928,885980,886195,-1
ABF-0046929,901976,902188,1
ABF-0046930,903527,904039,1
ABF-0046931,904367,904684,1
ABF-0046932,921601,921828,1
ABF-0046935,953342,954577,1
ABF-0046937,991496,991711,1
ABF-0046939,1023935,1024168,-1
ABF-0046940,1073099,1073854,-1
ABF-0046942,1085266,1085526,-1
ABF-0046944,1091454,1091666,-1
ABF-0046945,1101425,1101637,-1
ABF-0046948,1148543,1149898,1
ABF-0046949,1168227,1168532,-1
ABF-0046953,1244678,1246057,-1
ABF-0046955,1264710,1264931,1
ABF-0046956,1273559,1273789,1
ABF-0046959,1300835,1302487,1
ABF-0046960,1304423,1304641,-1
ABF-0046961,1350497,1351318,-1
ABF-0046964,1374063,1374305,1
ABF-0046967,1404688,1405977,-1
ABF-0046969,1406647,1407871,-1
ABF-0046970,1418493,1418609,1
ABF-0046972,1429283,1429522,1
ABF-0046973,1452347,1452751,1
ABF-0046975,1455330,1456616,1
ABF-0046977,1491433,1491663,1
ABF-0046978,1498774,1499076,1
ABF-0046979,1499162,1499416,1
ABF-0046980,1503194,1503424,1
ABF-0046981,1523019,1524425,1
ABF-0046982,1535232,1535612,1
ABF-0046983,1535577,1535861,-1
ABF-0046984,1539771,1540025,-1
ABF-0046988,1573951,1574208,-1
ABF-0046989,1606041,1606268,1
ABF-0046990,1608009,1608224,1
ABF-0046991,1608727,1609221,1
ABF-0046993,1628491,1628817,-1
ABF-0046994,1629733,1630224,-1
ABF-0046995,1651979,1652296,1
ABF-0046996,1656166,1657845,-1
ABF-0046998,1661360,1661686,-1
ABF-0047002,1710959,1711195,-1
ABF-0047003,1711176,1711685,1
ABF-0047004,1730076,1730339,1
ABF-0047006,1766503,1767393,1
ABF-0047008,1767497,1768540,1
ABF-0047009,1768573,1768863,1
ABF-0047010,1768863,1769753,1
ABF-0047012,1769839,1771368,1
ABF-0047014,1779373,1779603,-1
ABF-0047016,1792791,1793033,1
ABF-0047018,1843985,1844203,-1
ABF-0047019,1858311,1858535,-1
ABF-0047020,1871221,1871505,1
ABF-0047025,1893040,1893267,1
ABF-0047026,1894313,1894588,-1
ABF-0047027,1897639,1897911,1
ABF-0047028,1902426,1902707,1
ABF-0047030,1906437,1907228,-1
ABF-0047032,1932300,1932530,-1
ABF-0047034,1962020,1962784,1
ABF-0047037,1992455,1992706,1
ABF-0047040,2006994,2007389,1
ABF-0047042,2016928,2017191,1
ABF-0047046,2033047,2033265,1
ABF-0047047,2033182,2033433,-1
ABF-0047048,2035231,2036064,-1
ABF-0047049,2036215,2036463,1
ABF-0047050,2036516,2036734,1
ABF-0047051,2060175,2060450,-1
ABF-0047052,2060449,2060676,1
ABF-0047053,2069668,2070240,-1
ABF-0047054,2085377,2085646,-1
ABF-0047055,2087188,2087400,-1
ABF-0047057,2094215,2095303,1
ABF-0047060,2099202,2099414,1
ABF-0047061,2101267,2101566,1
ABF-0047066,2131588,2131830,-1
ABF-0047068,2143108,2143323,-1
ABF-0047073,2207809,2208852,1
ABF-0047075,2209175,2210065,1
ABF-0047078,2211681,2212223,1
ABF-0047079,2217655,2217972,-1
ABF-0047080,2239631,2240467,-1
ABF-0047081,2247887,2248306,-1
ABF-0047082,2248922,2249848,1
ABF-0047083,2249867,2250286,-1
ABF-0047085,2253304,2253867,-1
ABF-0047086,2264509,2264760,1
ABF-0047087,2264840,2265097,1
ABF-0047089,2279861,2280847,1
ABF-0047090,2291256,2291477,-1
ABF-0047091,2294552,2294785,-1
ABF-0047095,2317299,2317940,-1
ABF-0047096,2321895,2323820,1
ABF-0047098,2336193,2336462,-1
ABF-0047099,2337533,2337907,1
ABF-0047101,2345790,2346122,-1
ABF-0047105,2417933,2418181,-1
ABF-0047106,2422147,2422647,1
ABF-0047107,2432120,2433565,-1
ABF-0047108,2469913,2470452,1
ABF-0047109,2472555,2473943,-1
ABF-0047110,2475997,2476947,1
ABF-0047111,2479814,2480899,-1
ABF-0047112,2489765,2489983,-1
ABF-0047113,2513225,2513467,1
ABF-0047115,2520890,2521120,1
ABF-0047117,2539145,2539390,1
ABF-0047120,2551477,2552238,-1
ABF-0047122,2566407,2567243,1
ABF-0047123,2568202,2568774,1
ABF-0047127,2574520,2575281,1
ABF-0047129,2580159,2581451,1
ABF-0047134,2640512,2640730,1
ABF-0047137,2671196,2671447,1
ABF-0047138,2673687,2673917,1
ABF-0047140,2690991,2691281,-1
ABF-0047141,2692927,2693181,1
ABF-0047142,2696610,2697233,-1
ABF-0047146,2734041,2734511,1
ABF-0047147,2740613,2741335,1
ABF-0047148,2743555,2744760,1
ABF-0047149,2747899,2748198,1
ABF-0047150,2757066,2757362,-1
ABF-0047156,2805613,2805834,-1
ABF-0047159,2850239,2850454,1
ABF-0047160,2850560,2850886,-1
ABF-0047163,2867639,2867878,-1
ABF-0047165,2868143,2868550,1
ABF-0047166,2871397,2871705,1
ABF-0047167,2885230,2886708,-1
ABF-0047168,2889365,2889661,1
ABF-0047169,2889904,2890251,1
ABF-0047170,2898402,2898671,1
ABF-0047171,2898658,2900070,1
ABF-0047172,2900378,2900614,1
ABF-0047174,2912665,2913768,1
ABF-0047175,2938640,2938945,1
ABF-0047176,2945167,2945556,1
ABF-0047178,2977502,2978041,-1
ABF-0047179,2993083,2993319,-1
ABF-0047181,2993474,2994208,-1
ABF-0047182,2999991,3000224,-1
ABF-0047183,3020989,3021228,1
ABF-0047184,3022333,3022545,-1
ABF-0047185,3022526,3022762,-1
ABF-0047188,3042833,3045049,-1
ABF-0047190,3074589,3075026,1
ABF-0047191,3078737,3078949,-1
ABF-0047192,3090236,3090394,-1
ABF-0047193,3097772,3097987,-1
ABF-0047194,3101299,3101511,-1
ABF-0047195,3102916,3103260,1
ABF-0047196,3102976,3103257,-1
ABF-0047197,3103630,3103857,-1
ABF-0047198,3104284,3104565,1
ABF-0047199,3104536,3105915,-1
ABF-0047200,3111877,3112095,-1
ABF-0047202,3122809,3123174,1
ABF-0047203,3125455,3125715,1
ABF-0047204,3130907,3131407,-1
ABF-0047205,3139168,3139506,1
ABF-0047206,3142335,3142550,1
ABF-0047207,3142835,3143077,1
ABF-0047208,3146131,3146412,1
ABF-0174081,728009,729604,-1
ABF-0174082,2526612,2539058,-1
ABF-0174083,2787406,2791293,-1
ABF-0174084,4389130,4389951,-1
ABF-0174085,4631024,4632397,-1
ABF-0174086,1518286,1519293,1
ABF-0174087,1878657,1879664,1
ABF-0174088,2548079,2548891,1
ABF-0174089,2578101,2579003,1
ABF-0174090,2579017,2580144,1
ABF-0174091,2757459,2758775,1
ABF-0174105,4381201,4381317,-1
ABF-0174107,4386039,4386353,-1
ABF-0174109,216863,217078,1
